click_id,user_id,product_id,product_name,sponsor_id,sponsor_name,category_name,is_clicked,is_purchased,click_duration_seconds,sponsored_position,session_id,bid_amount,relevance_score,clicked_at,category_name_encoded,sponsor_name_encoded,product_name_encoded
204,127,14,Panier Portable,6,Nike Basketball,Basketball,0,0,0,5,sess_88861,3.56,30.91,2024-02-16 01:14:00,0,28,47
205,57,14,Panier Portable,6,Nike Basketball,Basketball,1,0,56,1,sess_33260,3.56,52.64,2025-02-16 04:21:00,0,28,47
206,83,14,Panier Portable,6,Nike Basketball,Basketball,0,0,0,1,sess_24538,3.56,2.19,2025-04-14 04:49:00,0,28,47
207,135,14,Panier Portable,6,Nike Basketball,Basketball,1,0,106,3,sess_49552,3.56,96.06,2024-10-27 03:21:00,0,28,47
208,83,14,Panier Portable,6,Nike Basketball,Basketball,0,0,0,2,sess_95089,3.56,97.59,2024-08-11 20:31:00,0,28,47
209,82,14,Panier Portable,6,Nike Basketball,Basketball,1,0,162,2,sess_97232,3.56,70.72,2025-02-06 11:14:00,0,28,47
210,45,14,Panier Portable,6,Nike Basketball,Basketball,0,0,0,4,sess_10235,3.56,30.68,2024-03-06 05:46:00,0,28,47
211,147,14,Panier Portable,6,Nike Basketball,Basketball,0,0,0,4,sess_88956,3.56,85.08,2024-10-17 01:11:00,0,28,47
212,82,14,Panier Portable,6,Nike Basketball,Basketball,0,0,0,5,sess_53406,3.56,22.09,2025-04-24 15:09:00,0,28,47
213,61,12,Short Respirant,6,Nike Basketball,Basketball,1,0,27,3,sess_93768,5.96,98.24,2025-02-24 22:42:00,0,28,66
214,86,12,Short Respirant,6,Nike Basketball,Basketball,1,0,94,4,sess_10167,5.96,1.14,2024-05-11 03:46:00,0,28,66
215,13,12,Short Respirant,6,Nike Basketball,Basketball,1,1,110,4,sess_81568,5.96,43.82,2024-09-09 12:22:00,0,28,66
216,97,12,Short Respirant,6,Nike Basketball,Basketball,0,0,0,1,sess_39567,5.96,82.88,2024-10-22 20:48:00,0,28,66
217,42,12,Short Respirant,6,Nike Basketball,Basketball,0,0,0,4,sess_44226,5.96,7.37,2024-05-30 00:20:00,0,28,66
218,27,12,Short Respirant,6,Nike Basketball,Basketball,0,0,0,1,sess_81702,5.96,34.18,2024-03-23 23:04:00,0,28,66
219,24,12,Short Respirant,6,Nike Basketball,Basketball,0,0,0,3,sess_66534,5.96,59.4,2024-09-04 22:01:00,0,28,66
220,43,11,Maillot Réversible,6,Nike Basketball,Basketball,1,1,57,5,sess_82628,7.68,88.98,2025-05-13 06:26:00,0,28,42
221,139,11,Maillot Réversible,6,Nike Basketball,Basketball,1,1,105,3,sess_74349,7.68,66.06,2024-10-19 17:53:00,0,28,42
222,40,11,Maillot Réversible,6,Nike Basketball,Basketball,1,1,174,1,sess_36171,7.68,36.08,2024-11-16 19:30:00,0,28,42
223,25,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,1,sess_25139,7.68,20.7,2025-05-15 02:30:00,0,28,42
224,79,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,4,sess_81319,7.68,47.09,2024-05-15 02:41:00,0,28,42
225,100,11,Maillot Réversible,6,Nike Basketball,Basketball,1,1,16,2,sess_44524,7.68,37.1,2024-05-14 14:29:00,0,28,42
226,58,11,Maillot Réversible,6,Nike Basketball,Basketball,1,0,29,3,sess_80968,7.68,56.42,2024-02-13 21:22:00,0,28,42
227,106,11,Maillot Réversible,6,Nike Basketball,Basketball,1,0,138,5,sess_72236,7.68,22.75,2024-08-02 17:43:00,0,28,42
228,147,11,Maillot Réversible,6,Nike Basketball,Basketball,1,0,13,2,sess_77740,7.68,47.63,2024-09-14 18:57:00,0,28,42
229,147,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,5,sess_37772,7.68,14.74,2024-08-17 05:10:00,0,28,42
230,50,11,Maillot Réversible,6,Nike Basketball,Basketball,1,0,56,2,sess_87994,7.68,4.27,2025-02-25 20:09:00,0,28,42
231,67,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,3,sess_82923,7.68,91.08,2024-02-04 02:24:00,0,28,42
232,102,11,Maillot Réversible,6,Nike Basketball,Basketball,1,0,8,5,sess_87014,7.68,32.61,2025-02-06 22:39:00,0,28,42
233,134,11,Maillot Réversible,6,Nike Basketball,Basketball,1,0,154,4,sess_23845,7.68,11.25,2025-01-23 03:59:00,0,28,42
234,145,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,1,sess_63856,7.68,78.57,2025-03-26 11:56:00,0,28,42
235,68,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,4,sess_46099,7.68,65.48,2024-08-30 01:11:00,0,28,42
236,104,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,2,sess_53449,7.68,61.82,2024-07-24 01:25:00,0,28,42
237,61,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,1,sess_54284,7.68,74.57,2025-04-04 11:01:00,0,28,42
238,78,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,3,sess_39878,7.68,28.03,2024-12-22 21:06:00,0,28,42
239,35,11,Maillot Réversible,6,Nike Basketball,Basketball,1,0,73,3,sess_94614,7.68,97.42,2025-01-08 13:38:00,0,28,42
240,23,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,2,sess_77698,7.68,44.17,2024-07-27 23:31:00,0,28,42
241,96,11,Maillot Réversible,6,Nike Basketball,Basketball,1,1,134,1,sess_78719,7.68,51.53,2024-07-25 04:49:00,0,28,42
242,146,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,1,sess_14334,7.68,17.37,2024-04-12 01:15:00,0,28,42
243,117,11,Maillot Réversible,6,Nike Basketball,Basketball,1,1,123,1,sess_26236,7.68,91.8,2024-09-15 12:40:00,0,28,42
244,8,11,Maillot Réversible,6,Nike Basketball,Basketball,0,0,0,2,sess_82264,7.68,37.25,2024-03-31 15:37:00,0,28,42
245,89,16,Sac à Dos Basket,7,Jordan Brand,Basketball,1,0,28,2,sess_16507,4.38,83.77,2024-05-25 00:24:00,0,20,62
246,42,16,Sac à Dos Basket,7,Jordan Brand,Basketball,1,1,62,5,sess_95404,4.38,77.98,2024-12-12 06:17:00,0,20,62
247,105,16,Sac à Dos Basket,7,Jordan Brand,Basketball,0,0,0,5,sess_72140,4.38,2.01,2025-01-27 21:00:00,0,20,62
248,34,16,Sac à Dos Basket,7,Jordan Brand,Basketball,1,1,83,2,sess_46094,4.38,60.11,2024-12-30 22:41:00,0,20,62
249,109,16,Sac à Dos Basket,7,Jordan Brand,Basketball,1,1,82,4,sess_91737,4.38,85.16,2024-12-12 16:52:00,0,20,62
250,102,16,Sac à Dos Basket,7,Jordan Brand,Basketball,0,0,0,5,sess_94848,4.38,10.23,2024-12-05 11:35:00,0,20,62
251,73,16,Sac à Dos Basket,7,Jordan Brand,Basketball,1,1,75,3,sess_46291,4.38,68.44,2024-11-23 10:55:00,0,20,62
252,67,16,Sac à Dos Basket,7,Jordan Brand,Basketball,0,0,0,3,sess_88647,4.38,18.84,2024-05-03 01:51:00,0,20,62
253,104,16,Sac à Dos Basket,7,Jordan Brand,Basketball,0,0,0,3,sess_44003,4.38,68.08,2024-12-01 15:18:00,0,20,62
254,108,16,Sac à Dos Basket,7,Jordan Brand,Basketball,1,0,151,4,sess_39145,4.38,38.83,2025-02-21 06:21:00,0,20,62
255,137,16,Sac à Dos Basket,7,Jordan Brand,Basketball,0,0,0,4,sess_32280,4.38,90.65,2024-09-16 09:54:00,0,20,62
256,143,16,Sac à Dos Basket,7,Jordan Brand,Basketball,0,0,0,2,sess_83273,4.38,29.38,2025-01-14 08:46:00,0,20,62
257,47,16,Sac à Dos Basket,7,Jordan Brand,Basketball,1,1,83,3,sess_44152,4.38,65.44,2024-08-03 10:23:00,0,20,62
258,150,16,Sac à Dos Basket,7,Jordan Brand,Basketball,1,1,167,3,sess_19334,4.38,46.38,2024-10-25 18:39:00,0,20,62
259,121,16,Sac à Dos Basket,7,Jordan Brand,Basketball,0,0,0,2,sess_64146,4.38,50.05,2024-07-14 16:19:00,0,20,62
260,14,16,Sac à Dos Basket,7,Jordan Brand,Basketball,1,0,150,2,sess_51469,4.38,13.74,2025-04-02 14:09:00,0,20,62
261,21,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,0,0,0,4,sess_10617,5.21,33.26,2024-06-09 20:03:00,0,20,1
262,116,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,0,0,0,3,sess_21539,5.21,20.94,2024-10-22 05:31:00,0,20,1
263,34,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,0,0,0,5,sess_10611,5.21,43.37,2024-08-07 15:24:00,0,20,1
264,10,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,0,0,0,5,sess_79603,5.21,19.94,2024-01-08 10:48:00,0,20,1
265,49,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,1,1,93,1,sess_60272,5.21,67.67,2024-06-08 04:06:00,0,20,1
266,129,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,1,1,79,5,sess_88167,5.21,30.61,2024-08-21 23:33:00,0,20,1
267,135,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,0,0,0,3,sess_74248,5.21,43.37,2024-03-09 10:57:00,0,20,1
268,92,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,0,0,0,2,sess_39939,5.21,16.49,2025-02-19 12:01:00,0,20,1
269,58,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,1,0,36,2,sess_14897,5.21,21.12,2024-07-06 22:41:00,0,20,1
270,97,9,Ballon Indoor/Outdoor,7,Jordan Brand,Basketball,0,0,0,3,sess_24170,5.21,77.12,2024-10-31 01:42:00,0,20,1
271,6,12,Short Respirant,7,Jordan Brand,Basketball,1,0,145,1,sess_30070,3.49,68.97,2024-05-09 15:44:00,0,20,66
272,53,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,1,sess_91631,3.49,30.11,2024-12-05 16:17:00,0,20,66
273,36,12,Short Respirant,7,Jordan Brand,Basketball,1,0,35,4,sess_23928,3.49,83.07,2024-05-24 03:50:00,0,20,66
274,128,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,2,sess_56913,3.49,60.9,2025-03-01 16:12:00,0,20,66
275,105,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,3,sess_73001,3.49,16.04,2025-04-11 06:44:00,0,20,66
276,85,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,2,sess_85255,3.49,0.27,2025-04-09 03:53:00,0,20,66
277,127,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,2,sess_23276,3.49,94.94,2024-02-08 23:46:00,0,20,66
278,66,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,2,sess_23082,3.49,45.68,2024-05-15 14:03:00,0,20,66
279,45,12,Short Respirant,7,Jordan Brand,Basketball,1,0,114,1,sess_16014,3.49,85.22,2025-01-13 03:06:00,0,20,66
280,3,12,Short Respirant,7,Jordan Brand,Basketball,1,0,117,2,sess_22183,3.49,66.34,2025-05-04 19:17:00,0,20,66
281,96,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,3,sess_60556,3.49,18.29,2025-05-07 14:17:00,0,20,66
282,123,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,4,sess_17686,3.49,64.88,2024-02-27 04:44:00,0,20,66
283,41,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,1,sess_67430,3.49,41.6,2025-02-14 18:43:00,0,20,66
284,47,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,5,sess_27125,3.49,37.98,2024-01-15 21:56:00,0,20,66
285,124,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,4,sess_95848,3.49,11.29,2024-01-24 02:16:00,0,20,66
286,81,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,1,sess_84057,3.49,70.46,2025-01-27 23:36:00,0,20,66
287,58,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,3,sess_96732,3.49,51.91,2024-11-12 03:27:00,0,20,66
288,64,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,4,sess_83183,3.49,34.57,2024-07-16 04:53:00,0,20,66
289,14,12,Short Respirant,7,Jordan Brand,Basketball,1,0,131,1,sess_74441,3.49,64.34,2025-03-21 05:04:00,0,20,66
290,83,12,Short Respirant,7,Jordan Brand,Basketball,1,0,145,2,sess_40801,3.49,33.09,2024-11-25 12:25:00,0,20,66
291,21,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,4,sess_51426,3.49,44.42,2024-02-15 15:28:00,0,20,66
292,31,12,Short Respirant,7,Jordan Brand,Basketball,1,0,14,4,sess_21913,3.49,74.52,2024-10-12 17:00:00,0,20,66
293,78,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,5,sess_17113,3.49,56.23,2024-08-21 10:23:00,0,20,66
294,58,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,4,sess_96136,3.49,33.2,2024-11-03 15:45:00,0,20,66
295,94,12,Short Respirant,7,Jordan Brand,Basketball,0,0,0,4,sess_56548,3.49,11.4,2024-04-23 00:21:00,0,20,66
296,75,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,5,sess_28408,0.51,52.2,2024-01-24 05:31:00,0,20,42
297,105,11,Maillot Réversible,7,Jordan Brand,Basketball,1,1,105,1,sess_34979,0.51,25.43,2024-04-20 14:52:00,0,20,42
298,87,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,177,1,sess_69048,0.51,75.71,2024-10-28 03:49:00,0,20,42
299,118,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,140,5,sess_66729,0.51,95.62,2025-01-11 01:35:00,0,20,42
300,150,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,4,sess_85832,0.51,92.44,2025-04-11 05:44:00,0,20,42
301,45,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,2,sess_60418,0.51,10.36,2024-11-06 10:32:00,0,20,42
302,108,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,5,sess_48557,0.51,91.59,2024-05-20 12:21:00,0,20,42
303,116,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,2,sess_49179,0.51,13.82,2025-03-29 23:32:00,0,20,42
304,141,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,3,sess_37487,0.51,71.19,2024-11-19 06:12:00,0,20,42
305,75,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,50,3,sess_93476,0.51,92.12,2024-09-14 17:44:00,0,20,42
306,83,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,175,1,sess_79979,0.51,76.08,2024-12-29 13:43:00,0,20,42
307,74,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,4,sess_16955,0.51,80.83,2024-01-13 12:09:00,0,20,42
308,15,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,2,sess_29192,0.51,26.7,2024-05-26 21:16:00,0,20,42
309,16,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,3,sess_90754,0.51,20.4,2024-07-02 14:06:00,0,20,42
310,144,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,2,sess_47701,0.51,74.24,2024-05-01 16:50:00,0,20,42
311,13,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,4,sess_82368,0.51,38.76,2025-05-14 21:20:00,0,20,42
312,14,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,118,1,sess_93071,0.51,74.37,2025-02-28 07:58:00,0,20,42
313,95,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,5,sess_48558,0.51,54.66,2025-02-01 23:12:00,0,20,42
314,115,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,136,2,sess_66165,0.51,98.35,2024-03-02 12:02:00,0,20,42
315,72,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,6,5,sess_30290,0.51,26.42,2024-06-18 14:45:00,0,20,42
316,11,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,165,2,sess_74297,0.51,92.86,2024-11-11 21:19:00,0,20,42
317,147,11,Maillot Réversible,7,Jordan Brand,Basketball,0,0,0,5,sess_34100,0.51,35.81,2024-06-11 16:14:00,0,20,42
318,134,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,108,1,sess_37964,0.51,78.63,2024-02-17 11:14:00,0,20,42
319,85,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,140,3,sess_95105,0.51,36.08,2024-08-31 17:52:00,0,20,42
320,3,11,Maillot Réversible,7,Jordan Brand,Basketball,1,0,162,1,sess_15226,0.51,66.89,2025-04-15 19:15:00,0,20,42
321,98,16,Sac à Dos Basket,8,Spalding,Basketball,0,0,0,1,sess_77746,3.04,38.59,2024-05-24 00:58:00,0,38,62
322,96,16,Sac à Dos Basket,8,Spalding,Basketball,1,1,171,5,sess_20793,3.04,80.28,2024-04-08 10:32:00,0,38,62
323,25,16,Sac à Dos Basket,8,Spalding,Basketball,0,0,0,2,sess_18581,3.04,97.16,2024-09-30 00:40:00,0,38,62
324,54,16,Sac à Dos Basket,8,Spalding,Basketball,1,1,142,2,sess_67047,3.04,86.5,2025-02-28 22:56:00,0,38,62
325,19,16,Sac à Dos Basket,8,Spalding,Basketball,0,0,0,2,sess_17113,3.04,2.38,2024-01-20 02:04:00,0,38,62
326,46,16,Sac à Dos Basket,8,Spalding,Basketball,0,0,0,3,sess_60860,3.04,55.81,2024-04-26 08:26:00,0,38,62
327,116,16,Sac à Dos Basket,8,Spalding,Basketball,1,0,141,4,sess_91048,3.04,43.3,2024-01-04 20:46:00,0,38,62
328,17,16,Sac à Dos Basket,8,Spalding,Basketball,0,0,0,5,sess_47989,3.04,4.55,2024-07-02 16:06:00,0,38,62
329,78,16,Sac à Dos Basket,8,Spalding,Basketball,0,0,0,5,sess_96602,3.04,8.65,2024-08-12 12:25:00,0,38,62
330,8,16,Sac à Dos Basket,8,Spalding,Basketball,1,0,144,4,sess_49066,3.04,15.63,2024-05-31 20:09:00,0,38,62
331,96,16,Sac à Dos Basket,8,Spalding,Basketball,0,0,0,1,sess_85067,3.04,55.35,2024-03-04 01:00:00,0,38,62
332,101,16,Sac à Dos Basket,8,Spalding,Basketball,1,1,93,5,sess_94663,3.04,54.75,2024-04-18 13:57:00,0,38,62
333,132,16,Sac à Dos Basket,8,Spalding,Basketball,1,0,54,2,sess_84356,3.04,16.1,2024-02-28 05:42:00,0,38,62
334,14,16,Sac à Dos Basket,8,Spalding,Basketball,0,0,0,5,sess_42858,3.04,46.13,2024-05-28 21:04:00,0,38,62
335,26,16,Sac à Dos Basket,8,Spalding,Basketball,1,1,37,2,sess_23113,3.04,72.56,2024-12-09 20:15:00,0,38,62
336,18,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,2,sess_86568,1.65,31.78,2024-11-11 21:19:00,0,38,32
337,40,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,5,sess_10633,1.65,56.69,2025-05-05 13:10:00,0,38,32
338,81,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,2,sess_57118,1.65,78.57,2024-11-24 13:17:00,0,38,32
339,35,15,Genouillères Pro,8,Spalding,Basketball,1,1,83,3,sess_33038,1.65,87.79,2024-09-06 17:06:00,0,38,32
340,21,15,Genouillères Pro,8,Spalding,Basketball,1,0,72,3,sess_19882,1.65,85.87,2025-01-10 20:04:00,0,38,32
341,5,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,5,sess_87337,1.65,63.16,2024-10-23 12:49:00,0,38,32
342,55,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,1,sess_29481,1.65,55.16,2024-10-03 15:41:00,0,38,32
343,94,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,4,sess_70909,1.65,22.33,2025-01-10 09:08:00,0,38,32
344,129,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,5,sess_90482,1.65,9.06,2024-01-06 21:15:00,0,38,32
345,43,15,Genouillères Pro,8,Spalding,Basketball,1,0,149,5,sess_73373,1.65,14.04,2024-12-03 04:47:00,0,38,32
346,92,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,1,sess_40673,1.65,21.88,2024-02-02 08:23:00,0,38,32
347,11,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,2,sess_69591,1.65,51.79,2024-07-17 15:58:00,0,38,32
348,12,15,Genouillères Pro,8,Spalding,Basketball,1,0,138,1,sess_44513,1.65,98.06,2024-11-20 08:53:00,0,38,32
349,149,15,Genouillères Pro,8,Spalding,Basketball,0,0,0,5,sess_95634,1.65,57.02,2024-07-12 11:37:00,0,38,32
350,133,9,Ballon Indoor/Outdoor,8,Spalding,Basketball,0,0,0,3,sess_55224,4.38,37.63,2024-09-21 12:22:00,0,38,1
351,125,9,Ballon Indoor/Outdoor,8,Spalding,Basketball,1,0,117,4,sess_77441,4.38,88.72,2024-03-25 07:04:00,0,38,1
352,72,9,Ballon Indoor/Outdoor,8,Spalding,Basketball,1,0,35,2,sess_53283,4.38,15.02,2024-12-04 07:26:00,0,38,1
353,30,9,Ballon Indoor/Outdoor,8,Spalding,Basketball,1,0,170,4,sess_41938,4.38,67.52,2025-03-02 13:01:00,0,38,1
354,12,9,Ballon Indoor/Outdoor,8,Spalding,Basketball,1,0,15,2,sess_17328,4.38,57.35,2025-04-01 18:09:00,0,38,1
355,43,9,Ballon Indoor/Outdoor,8,Spalding,Basketball,1,1,149,3,sess_96736,4.38,92.24,2024-11-22 00:56:00,0,38,1
356,73,9,Ballon Indoor/Outdoor,8,Spalding,Basketball,0,0,0,1,sess_38752,4.38,21.66,2024-08-29 15:10:00,0,38,1
357,37,10,Chaussures High-Top,8,Spalding,Basketball,1,0,72,5,sess_54914,6.65,82.05,2024-03-26 23:43:00,0,38,18
358,117,10,Chaussures High-Top,8,Spalding,Basketball,1,0,32,5,sess_76107,6.65,59.06,2024-01-09 06:33:00,0,38,18
359,108,10,Chaussures High-Top,8,Spalding,Basketball,1,0,158,2,sess_25403,6.65,60.55,2024-01-20 17:32:00,0,38,18
360,24,10,Chaussures High-Top,8,Spalding,Basketball,0,0,0,4,sess_98940,6.65,65.94,2024-10-03 00:57:00,0,38,18
361,111,10,Chaussures High-Top,8,Spalding,Basketball,0,0,0,5,sess_40079,6.65,42.07,2024-12-23 16:27:00,0,38,18
362,124,10,Chaussures High-Top,8,Spalding,Basketball,0,0,0,4,sess_22807,6.65,35.05,2025-04-09 22:36:00,0,38,18
363,109,10,Chaussures High-Top,8,Spalding,Basketball,0,0,0,2,sess_88419,6.65,25.45,2025-04-10 02:18:00,0,38,18
364,140,10,Chaussures High-Top,8,Spalding,Basketball,1,0,6,4,sess_78126,6.65,25.78,2024-10-22 16:07:00,0,38,18
365,2,10,Chaussures High-Top,8,Spalding,Basketball,0,0,0,4,sess_23970,6.65,65.45,2024-06-10 13:23:00,0,38,18
366,40,10,Chaussures High-Top,8,Spalding,Basketball,1,0,113,4,sess_46118,6.65,65.16,2024-10-16 11:39:00,0,38,18
367,102,10,Chaussures High-Top,8,Spalding,Basketball,0,0,0,2,sess_83281,6.65,41.32,2024-09-04 05:23:00,0,38,18
368,143,10,Chaussures High-Top,8,Spalding,Basketball,1,0,106,4,sess_96413,6.65,25.38,2025-01-11 04:54:00,0,38,18
369,31,10,Chaussures High-Top,8,Spalding,Basketball,0,0,0,2,sess_76629,6.65,44.66,2024-03-23 03:13:00,0,38,18
370,103,10,Chaussures High-Top,8,Spalding,Basketball,1,0,18,3,sess_10693,6.65,80.09,2024-03-23 12:40:00,0,38,18
371,24,10,Chaussures High-Top,8,Spalding,Basketball,0,0,0,2,sess_39067,6.65,47.17,2024-02-15 02:16:00,0,38,18
372,95,10,Chaussures High-Top,8,Spalding,Basketball,0,0,0,1,sess_96006,6.65,60.9,2025-04-21 12:39:00,0,38,18
373,134,10,Chaussures High-Top,8,Spalding,Basketball,1,0,49,3,sess_11403,6.65,71.16,2024-11-23 15:28:00,0,38,18
374,52,10,Chaussures High-Top,8,Spalding,Basketball,1,0,137,5,sess_32214,6.65,28.6,2024-12-23 07:39:00,0,38,18
375,93,16,Sac à Dos Basket,9,Wilson NBA,Basketball,0,0,0,2,sess_62354,5.74,65.5,2024-02-14 08:49:00,0,46,62
376,91,16,Sac à Dos Basket,9,Wilson NBA,Basketball,1,1,22,4,sess_47289,5.74,40.55,2025-04-15 02:35:00,0,46,62
377,144,16,Sac à Dos Basket,9,Wilson NBA,Basketball,0,0,0,5,sess_35496,5.74,34.81,2024-05-21 07:38:00,0,46,62
378,117,16,Sac à Dos Basket,9,Wilson NBA,Basketball,1,0,32,4,sess_48568,5.74,57.49,2024-10-13 02:32:00,0,46,62
379,88,16,Sac à Dos Basket,9,Wilson NBA,Basketball,0,0,0,1,sess_85352,5.74,80.29,2025-03-24 17:52:00,0,46,62
380,65,16,Sac à Dos Basket,9,Wilson NBA,Basketball,1,0,91,4,sess_70387,5.74,96.61,2025-05-07 14:43:00,0,46,62
381,8,12,Short Respirant,9,Wilson NBA,Basketball,1,0,61,4,sess_51383,1.8,11.63,2024-12-12 22:14:00,0,46,66
382,106,12,Short Respirant,9,Wilson NBA,Basketball,1,0,68,3,sess_98302,1.8,51.65,2024-05-27 02:25:00,0,46,66
383,88,12,Short Respirant,9,Wilson NBA,Basketball,1,0,60,1,sess_33957,1.8,55.46,2025-04-02 18:17:00,0,46,66
384,49,12,Short Respirant,9,Wilson NBA,Basketball,1,1,72,4,sess_42728,1.8,73.71,2024-04-15 07:12:00,0,46,66
385,92,12,Short Respirant,9,Wilson NBA,Basketball,1,1,174,2,sess_80972,1.8,77.89,2024-09-09 19:00:00,0,46,66
386,11,12,Short Respirant,9,Wilson NBA,Basketball,1,0,152,4,sess_33969,1.8,37.12,2025-03-20 08:31:00,0,46,66
387,131,12,Short Respirant,9,Wilson NBA,Basketball,0,0,0,3,sess_65466,1.8,39.79,2024-03-06 01:33:00,0,46,66
388,123,12,Short Respirant,9,Wilson NBA,Basketball,0,0,0,5,sess_32911,1.8,3.26,2025-03-16 21:49:00,0,46,66
389,118,12,Short Respirant,9,Wilson NBA,Basketball,1,0,8,1,sess_86153,1.8,69.82,2024-12-11 06:24:00,0,46,66
390,26,12,Short Respirant,9,Wilson NBA,Basketball,0,0,0,3,sess_41082,1.8,36.16,2024-04-05 17:16:00,0,46,66
391,69,12,Short Respirant,9,Wilson NBA,Basketball,1,1,113,4,sess_58799,1.8,95.85,2024-04-17 13:44:00,0,46,66
392,94,12,Short Respirant,9,Wilson NBA,Basketball,1,1,152,4,sess_23090,1.8,27.96,2024-12-17 07:52:00,0,46,66
393,70,12,Short Respirant,9,Wilson NBA,Basketball,0,0,0,2,sess_29601,1.8,55.53,2024-04-10 04:51:00,0,46,66
394,122,12,Short Respirant,9,Wilson NBA,Basketball,0,0,0,1,sess_79990,1.8,17.66,2025-04-02 20:33:00,0,46,66
395,81,12,Short Respirant,9,Wilson NBA,Basketball,0,0,0,4,sess_22972,1.8,30.0,2024-10-17 01:25:00,0,46,66
396,42,12,Short Respirant,9,Wilson NBA,Basketball,1,0,29,1,sess_44048,1.8,21.55,2024-08-18 23:21:00,0,46,66
397,93,12,Short Respirant,9,Wilson NBA,Basketball,0,0,0,3,sess_63970,1.8,56.04,2024-05-11 11:01:00,0,46,66
398,32,12,Short Respirant,9,Wilson NBA,Basketball,0,0,0,3,sess_95179,1.8,86.74,2024-04-11 18:36:00,0,46,66
399,138,12,Short Respirant,9,Wilson NBA,Basketball,1,1,135,2,sess_20277,1.8,97.94,2024-09-06 23:28:00,0,46,66
