interaction_id,user_id,product_id,product_name,category_id,category_name,product_type,searched_size,size_available,is_preferred_category,search_frequency_in_category,is_in_favorites,added_to_favorites,prix,stock,product_status,is_clicked,click_duration_seconds,is_purchased,recommendation_score,interaction_time,category_name_encoded,product_name_encoded,product_type_encoded,searched_size_encoded,product_status_encoded
118,7,40,Sac Etanche 30L,5,Natation,accessoire,Unique,1,1,0.7763603465649294,0,0,-0.47811261845731334,0.11454911407204778,EN_STOCK,1,0.9551437802617025,0,81.35,2025-02-15 10:28:00,6,65,0,16,1
119,7,37,Pull Buoy Pro,5,Natation,equipement,Standard,1,1,1.0151680360297277,0,0,-0.8229042167582536,0.6934436960897234,EN_STOCK,0,-0.8233846050154263,0,86.03,2024-03-31 12:20:00,6,61,2,15,1
120,7,20,Grip Overgrip x3,3,Tennis,accessoire,S/M,1,1,0.5375526571001309,0,0,-0.8838095039949262,0.9024889618183286,EN_STOCK,0,-0.8233846050154263,0,83.76,2024-02-28 18:12:00,8,39,0,14,1
121,7,33,Maillot Competition,5,Natation,vetement,L,1,1,1.253975725494526,1,0,0.05176338050173733,0.886408556762282,EN_ARRIVAGE,1,0.5021223991062075,0,99.43,2024-02-05 13:43:00,6,47,3,9,0
122,7,20,Grip Overgrip x3,3,Tennis,accessoire,S/M,1,1,0.7763603465649294,0,0,-0.8838095039949262,0.9024889618183286,EN_STOCK,0,-0.8233846050154263,0,86.59,2024-02-07 14:38:00,8,39,0,14,1
123,7,23,Cordage Multifilament,3,Tennis,accessoire,L/XL,1,1,1.0151680360297277,1,0,-0.7949892934414454,-0.3839434426653952,EN_STOCK,0,-0.8233846050154263,0,95.37,2024-12-25 17:38:00,8,26,0,10,1
124,7,34,Lunettes Miroir,5,Natation,accessoire,Unique,1,1,1.4927834149593244,0,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,2.02897223929695,0,86.58,2024-11-26 21:41:00,6,45,0,16,1
125,7,23,Cordage Multifilament,3,Tennis,accessoire,Unique,1,1,1.253975725494526,1,0,-0.7949892934414454,-0.3839434426653952,EN_STOCK,1,1.441722300762049,0,95.11,2024-10-12 18:44:00,8,26,0,16,1
126,7,22,Jupe/Short Sport,3,Tennis,vetement,S,1,1,1.4927834149593244,1,0,-0.5017980079382415,-0.8824359994028381,EN_STOCK,1,1.4081651614171975,1,100.0,2024-01-13 15:06:00,8,41,3,13,1
127,7,34,Lunettes Miroir,5,Natation,accessoire,L/XL,1,1,1.7315911044241228,0,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,1.2068223253480885,0,81.42,2024-06-27 15:06:00,6,45,0,10,1
128,7,22,Jupe/Short Sport,3,Tennis,vetement,S,1,1,1.7315911044241228,1,0,-0.5017980079382415,-0.8824359994028381,EN_STOCK,1,-0.6555989082911688,0,95.45,2024-11-27 03:43:00,8,41,3,13,1
129,7,32,Lunettes Sport UV,4,Running,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.44867506295958826,1.4653031387799578,EN_ARRIVAGE,1,1.6598437065035836,0,29.74,2024-08-24 07:51:00,7,46,0,10,0
130,7,35,Bonnet Silicone,5,Natation,accessoire,L/XL,1,1,1.9703987938889211,0,0,-0.9327029151376993,-1.4291697713084208,EN_STOCK,1,1.894743681917544,0,86.57,2024-08-07 12:00:00,6,10,0,10,1
131,8,10,Chaussures High-Top,2,Basketball,chaussure,40,1,1,-0.8952934796886594,0,0,1.5540937990063253,0.7899261264260028,EN_ARRIVAGE,1,-0.252913236152951,0,56.66,2025-03-17 15:33:00,0,21,1,2,0
132,8,41,Casque Aero Route,6,Cyclisme,accessoire,L/XL,1,0,-0.8952934796886594,0,0,1.3524296257115656,-0.4643454679456279,EN_STOCK,0,-0.8233846050154263,0,31.89,2024-02-28 11:22:00,2,12,0,10,1
133,8,80,Protege-dents Sport,10,Handball,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.770288815839906,0.677363291033677,EN_STOCK,0,-0.8233846050154263,0,41.14,2024-06-01 19:37:00,5,58,0,16,1
134,8,14,Panier Portable,2,Basketball,equipement,Junior,1,1,-0.656485790223861,0,0,1.7970382225392747,0.4522376202490253,EN_STOCK,1,0.8544723622271481,0,63.39,2024-08-02 19:08:00,0,54,2,8,1
135,8,11,Maillot Reversible,2,Basketball,vetement,L,1,1,-0.4176781007590626,0,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,0,-0.8233846050154263,0,74.37,2024-03-29 17:10:00,0,50,3,9,1
136,8,11,Maillot Reversible,2,Basketball,vetement,L,1,1,-0.1788704112942642,0,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,1,0.7873580835374451,0,76.51,2024-04-09 12:35:00,0,50,3,9,1
137,8,15,Genouilleres Pro,2,Basketball,accessoire,L/XL,1,1,0.05993727817053419,0,0,-0.5941710269138614,1.3044990882194922,EN_STOCK,0,-0.8233846050154263,0,79.92,2024-03-26 02:36:00,0,38,0,10,1
138,8,13,Bandeau Elastique,2,Basketball,accessoire,Unique,1,1,0.29874496763533254,0,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,1,-0.01801326073899063,0,80.75,2025-01-30 15:35:00,0,7,0,16,1
139,8,13,Bandeau Elastique,2,Basketball,accessoire,L/XL,1,1,0.5375526571001309,0,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,1,-0.5717060599290402,0,88.23,2024-04-21 13:06:00,0,7,0,10,1
140,8,32,Lunettes Sport UV,4,Running,accessoire,S/M,1,0,-0.8952934796886594,0,0,-0.44867506295958826,1.4653031387799578,EN_ARRIVAGE,1,0.3846724113992272,0,36.75,2025-02-22 02:28:00,7,46,0,14,0
141,8,16,Sac a Dos Basket,2,Basketball,accessoire,Unique,1,1,0.7763603465649294,0,0,-0.05668186705022669,1.2401774679953061,EN_STOCK,0,-0.8233846050154263,0,82.1,2025-03-16 22:39:00,0,69,0,16,1
142,8,11,Maillot Reversible,2,Basketball,vetement,S,1,1,1.0151680360297277,0,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,1,1.5423937187966035,1,88.05,2024-06-14 22:18:00,0,50,3,13,1
143,8,10,Chaussures High-Top,2,Basketball,chaussure,39,1,1,1.253975725494526,0,0,1.5540937990063253,0.7899261264260028,EN_ARRIVAGE,1,-0.4878132115669115,0,77.5,2024-03-05 22:55:00,0,21,1,1,0
144,8,14,Panier Portable,2,Basketball,equipement,Junior,1,1,1.4927834149593244,0,0,1.7970382225392747,0.4522376202490253,EN_STOCK,0,-0.8233846050154263,0,82.61,2024-10-22 20:17:00,0,54,2,8,1
145,8,16,Sac a Dos Basket,2,Basketball,accessoire,Unique,1,1,1.7315911044241228,1,1,-0.05668186705022669,1.2401774679953061,EN_STOCK,0,-0.8233846050154263,0,86.34,2024-09-20 23:17:00,0,69,0,16,1
146,8,16,Sac a Dos Basket,2,Basketball,accessoire,S/M,1,1,1.9703987938889211,1,0,-0.05668186705022669,1.2401774679953061,EN_STOCK,1,-0.3535846541875055,0,98.27,2024-08-22 20:42:00,0,69,0,14,1
147,9,69,Maillot Equipe,9,Volleyball,vetement,XS,1,0,-0.8952934796886594,0,0,-0.20606900213350945,-1.0593204550193502,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,37.68,2024-09-10 08:20:00,9,48,3,18,2
148,9,44,Gants Cycliste,6,Cyclisme,accessoire,L/XL,1,1,-0.8952934796886594,0,0,-0.5271752109535217,0.6612828859776304,EN_ARRIVAGE,0,-0.8233846050154263,0,63.78,2024-06-24 21:48:00,2,33,0,10,0
149,9,48,Pompe Portable,6,Cyclisme,accessoire,Unique,1,1,-0.656485790223861,0,0,-0.5970471099222598,-0.8341947842346985,RUPTURE_DE_STOCK,0,-0.8233846050154263,0,62.24,2024-01-01 13:12:00,2,56,0,16,2
150,9,17,Raquette Pro 300g,3,Tennis,equipement,Pro,1,0,-0.8952934796886594,0,0,2.8371651834588927,0.7738457213699562,EN_STOCK,0,-0.8233846050154263,0,31.02,2025-03-24 08:05:00,8,62,2,12,1
151,9,34,Lunettes Miroir,5,Natation,accessoire,S/M,1,1,-0.8952934796886594,1,1,-0.4532429595023386,0.001986278679721952,EN_STOCK,0,-0.8233846050154263,0,69.65,2024-11-16 09:46:00,6,45,0,14,1
152,9,47,Lumieres LED Set,6,Cyclisme,accessoire,L/XL,1,1,-0.4176781007590626,1,1,-0.5080577180153439,-1.3326873409721416,EN_STOCK,1,0.16655100565769254,0,69.91,2024-04-25 16:43:00,2,44,0,10,1
153,9,46,Bidon Isotherme,6,Cyclisme,accessoire,Unique,1,1,-0.1788704112942642,1,1,-0.7611530227544051,1.208016657883213,EN_STOCK,1,-0.18579895746324807,0,81.88,2024-02-15 23:51:00,2,9,0,16,1
154,9,38,Palmes Courtes,5,Natation,equipement,Standard,1,1,-0.656485790223861,0,0,-0.32804875796028965,-1.348767746028188,EN_STOCK,0,-0.8233846050154263,0,67.37,2024-03-09 20:43:00,6,53,2,15,1
155,9,43,Maillot Respirant,6,Cyclisme,vetement,XS,1,1,0.05993727817053419,0,0,-0.07173900750595961,-1.3648481510842345,EN_STOCK,1,-0.10190610910111934,0,82.22,2024-08-14 06:05:00,2,49,3,18,1
156,9,18,Balles Championship x4,3,Tennis,equipement,Junior,1,0,-0.656485790223861,0,0,-0.8948062919682142,-0.23921979716097627,EN_STOCK,0,-0.8233846050154263,0,41.9,2025-05-08 13:20:00,8,0,2,8,1
157,9,32,Lunettes Sport UV,4,Running,accessoire,S/M,1,0,-0.8952934796886594,0,0,-0.44867506295958826,1.4653031387799578,EN_ARRIVAGE,1,1.827629403227841,0,34.45,2024-11-07 09:49:00,7,46,0,14,0
158,9,4,Protege-tibias Carbon,1,Football,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.31417588697860316,-0.5447474932258607,EN_STOCK,1,1.8611865425726926,0,41.76,2025-01-17 12:18:00,4,60,0,10,1
159,9,48,Pompe Portable,6,Cyclisme,accessoire,S/M,1,1,0.29874496763533254,0,0,-0.5970471099222598,-0.8341947842346985,RUPTURE_DE_STOCK,1,1.8108508335554154,1,74.13,2024-01-07 11:59:00,2,56,0,14,2
160,9,39,Serviette Microfibre XL,5,Natation,accessoire,S/M,1,1,-0.4176781007590626,0,0,-0.5835126016474437,-0.8663555943467917,EN_STOCK,1,1.2739366040377915,0,74.46,2024-01-09 18:04:00,6,71,0,14,1
161,9,41,Casque Aero Route,6,Cyclisme,accessoire,Unique,1,1,0.5375526571001309,0,0,1.3524296257115656,-0.4643454679456279,EN_STOCK,1,0.4853438294337817,0,84.49,2024-07-31 13:44:00,2,12,0,16,1
162,9,45,Compteur GPS Velo,6,Cyclisme,accessoire,Unique,1,1,0.7763603465649294,1,1,2.766109015016108,-0.06233534154446424,EN_STOCK,1,0.13299386631284107,0,78.1,2024-06-16 12:37:00,2,24,0,16,1
163,9,45,Compteur GPS Velo,6,Cyclisme,accessoire,L/XL,1,1,1.0151680360297277,1,0,2.766109015016108,-0.06233534154446424,EN_STOCK,0,-0.8233846050154263,0,94.37,2024-05-02 01:15:00,2,24,0,10,1
164,9,34,Lunettes Miroir,5,Natation,accessoire,S/M,1,1,-0.1788704112942642,1,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,2.112865087659079,0,93.12,2025-01-14 05:07:00,6,45,0,14,1
165,9,41,Casque Aero Route,6,Cyclisme,accessoire,Unique,1,1,1.253975725494526,0,0,1.3524296257115656,-0.4643454679456279,EN_STOCK,1,1.4752794401069005,0,79.96,2024-03-26 11:08:00,2,12,0,16,1
166,9,35,Bonnet Silicone,5,Natation,accessoire,L/XL,1,1,0.05993727817053419,1,1,-0.9327029151376993,-1.4291697713084208,EN_STOCK,0,-0.8233846050154263,0,83.86,2025-02-17 13:17:00,6,10,0,10,1
167,9,34,Lunettes Miroir,5,Natation,accessoire,S/M,1,1,0.29874496763533254,1,0,-0.4532429595023386,0.001986278679721952,EN_STOCK,1,1.3913865917447716,0,97.55,2024-03-26 11:10:00,6,45,0,14,1
168,10,74,Chaussures Indoor Pro,10,Handball,chaussure,39,1,1,-0.8952934796886594,1,1,1.2573497050809823,-0.319621822441209,EN_STOCK,0,-0.8233846050154263,0,60.28,2025-03-17 00:15:00,5,23,1,1,1
169,10,55,Chaussures Boxe,7,Boxe,chaussure,40,1,1,-0.8952934796886594,0,0,0.9101895678319492,-0.8663555943467917,EN_STOCK,0,-0.8233846050154263,0,67.31,2025-04-12 22:47:00,1,19,1,2,1
170,10,14,Panier Portable,2,Basketball,equipement,Junior,1,1,-0.8952934796886594,1,1,1.7970382225392747,0.4522376202490253,EN_STOCK,0,-0.8233846050154263,0,62.16,2024-02-09 18:23:00,0,54,2,8,1
171,10,73,Ballon Resine T3,10,Handball,equipement,Junior,1,1,-0.656485790223861,1,1,-0.5070426298947327,0.854247746650189,EN_STOCK,1,-0.5549274902566145,0,68.23,2024-08-26 09:49:00,5,4,2,8,1
172,10,42,Cuissard Gel Pad,6,Cyclisme,vetement,XL,1,0,-0.8952934796886594,0,0,0.6667376002386944,0.19495113935228053,EN_STOCK,0,-0.8233846050154263,0,32.57,2024-05-29 18:50:00,2,30,3,17,1
173,10,76,Short Stretch,10,Handball,vetement,XL,1,1,-0.4176781007590626,0,0,-0.6295299297818184,1.3688207084436785,EN_STOCK,1,0.09943672696798958,0,74.92,2025-02-11 07:09:00,5,76,3,17,1
174,10,49,Gants 12oz Pro,7,Boxe,accessoire,Unique,1,1,-0.656485790223861,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,71.42,2024-01-05 10:00:00,1,32,0,16,1
175,10,49,Gants 12oz Pro,7,Boxe,accessoire,L/XL,1,1,-0.4176781007590626,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,1,1.5256151491241776,0,76.27,2025-05-07 01:09:00,1,32,0,10,1
176,10,12,Short Respirant,2,Basketball,vetement,XL,1,1,-0.656485790223861,0,0,-0.33143238502899375,-0.5125866831137675,EN_STOCK,0,-0.8233846050154263,0,68.31,2025-04-03 11:29:00,0,75,3,17,1
177,10,11,Maillot Reversible,2,Basketball,vetement,XL,1,1,-0.4176781007590626,0,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,0,-0.8233846050154263,0,74.05,2024-10-30 18:03:00,0,50,3,17,1
178,10,12,Short Respirant,2,Basketball,vetement,XL,1,1,-0.1788704112942642,0,0,-0.33143238502899375,-0.5125866831137675,EN_STOCK,0,-0.8233846050154263,0,80.51,2025-03-01 23:20:00,0,75,3,17,1
179,10,52,Bandages 4.5m x2,7,Boxe,accessoire,Unique,1,1,-0.1788704112942642,1,1,-0.8785648820384349,1.1276146326029803,EN_STOCK,1,1.760515124538138,1,81.44,2024-08-18 14:20:00,1,6,0,16,1
180,10,78,Resine Grip 200ml,10,Handball,accessoire,Unique,1,1,-0.1788704112942642,0,0,-0.8846554107621021,0.8060065314820494,EN_STOCK,1,-0.2361346664805253,1,76.52,2024-06-04 22:44:00,5,63,0,16,1
181,10,14,Panier Portable,2,Basketball,equipement,Junior,1,1,0.05993727817053419,1,0,1.7970382225392747,0.4522376202490253,EN_STOCK,1,0.7873580835374451,0,85.91,2024-01-26 21:19:00,0,54,2,8,1
182,10,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Standard,1,1,0.29874496763533254,0,0,-0.4040111856526951,0.8703281517062356,EN_ARRIVAGE,1,1.6095079974863065,1,81.55,2025-02-15 04:07:00,0,1,2,15,0
183,10,11,Maillot Reversible,2,Basketball,vetement,XL,1,1,0.5375526571001309,0,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,0,-0.8233846050154263,0,84.01,2024-02-13 18:37:00,0,50,3,17,1
184,10,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Junior,1,1,0.7763603465649294,0,0,-0.4040111856526951,0.8703281517062356,EN_ARRIVAGE,0,-0.8233846050154263,0,76.98,2024-02-17 10:07:00,0,1,2,8,0
185,10,49,Gants 12oz Pro,7,Boxe,accessoire,Unique,1,1,0.05993727817053419,0,0,0.42362399535231,1.3849011134997251,EN_STOCK,1,0.9551437802617025,0,84.24,2024-08-06 05:22:00,1,32,0,16,1
186,11,36,Plaquettes Nage,5,Natation,accessoire,S/M,1,0,-0.8952934796886594,0,0,-0.7823006919338054,0.8060065314820494,EN_STOCK,1,1.894743681917544,0,37.46,2024-05-05 20:18:00,6,55,0,14,1
187,11,32,Lunettes Sport UV,4,Running,accessoire,Unique,1,1,-0.8952934796886594,0,0,-0.44867506295958826,1.4653031387799578,EN_ARRIVAGE,1,1.055815198296257,0,58.88,2025-03-28 16:15:00,7,46,0,16,0
188,11,25,Chaussures Amorti Max,4,Running,chaussure,43,1,1,-0.656485790223861,0,0,2.191569138750164,-0.8020339741226055,EN_STOCK,0,-0.8233846050154263,0,65.8,2024-10-16 16:20:00,7,18,1,5,1
189,11,73,Ballon Resine T3,10,Handball,equipement,Standard,1,1,-0.8952934796886594,0,0,-0.5070426298947327,0.854247746650189,EN_STOCK,1,0.4517866900889302,1,68.97,2024-09-28 11:49:00,5,4,2,15,1
190,11,75,Maillot Respirant,10,Handball,vetement,XXL,1,1,-0.656485790223861,0,0,-0.37525035556871084,-1.1558028853556295,EN_STOCK,1,-0.5045917812393372,0,72.57,2024-10-21 12:22:00,5,49,3,19,1
191,11,23,Cordage Multifilament,3,Tennis,accessoire,Unique,1,0,-0.8952934796886594,0,0,-0.7949892934414454,-0.3839434426653952,EN_STOCK,0,-0.8233846050154263,0,35.37,2025-01-12 22:22:00,8,26,0,16,1
192,11,4,Protege-tibias Carbon,1,Football,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.31417588697860316,-0.5447474932258607,EN_STOCK,0,-0.8233846050154263,0,40.01,2024-10-15 04:36:00,4,60,0,10,1
193,11,64,Shaker Proteine 700ml,8,Fitness,accessoire,L/XL,1,0,-0.8952934796886594,0,0,-0.8975131936231775,1.3205794932755388,EN_STOCK,0,-0.8233846050154263,0,36.09,2024-02-16 01:14:00,3,72,0,10,1
194,11,80,Protege-dents Sport,10,Handball,accessoire,Unique,1,1,-0.4176781007590626,0,0,-0.770288815839906,0.677363291033677,EN_STOCK,0,-0.8233846050154263,0,72.32,2024-06-23 22:11:00,5,58,0,16,1
195,11,42,Cuissard Gel Pad,6,Cyclisme,vetement,XXL,1,1,-0.8952934796886594,0,0,0.6667376002386944,0.19495113935228053,EN_STOCK,0,-0.8233846050154263,0,59.48,2024-03-13 03:54:00,2,30,3,19,1
196,11,42,Cuissard Gel Pad,6,Cyclisme,vetement,XXL,1,1,-0.656485790223861,0,0,0.6667376002386944,0.19495113935228053,EN_STOCK,1,-0.320027514842654,0,70.42,2025-05-14 05:46:00,2,30,3,19,1
197,11,63,Gants Musculation,8,Fitness,accessoire,L/XL,1,0,-0.656485790223861,0,0,-0.6738554443818413,1.3849011134997251,EN_STOCK,0,-0.8233846050154263,0,39.17,2024-10-14 22:56:00,3,35,0,10,1
198,11,46,Bidon Isotherme,6,Cyclisme,accessoire,Unique,1,1,-0.4176781007590626,0,0,-0.7611530227544051,1.208016657883213,EN_STOCK,0,-0.8233846050154263,0,75.66,2025-01-10 22:18:00,2,9,0,16,1
199,11,25,Chaussures Amorti Max,4,Running,chaussure,44,1,1,-0.4176781007590626,0,0,2.191569138750164,-0.8020339741226055,EN_STOCK,0,-0.8233846050154263,0,72.51,2024-04-03 19:20:00,7,18,1,6,1
200,11,79,Sac Sport 50L,10,Handball,accessoire,Unique,1,1,-0.1788704112942642,0,0,-0.4077331754282695,-1.4774109864765603,EN_STOCK,1,1.3913865917447716,1,78.4,2024-05-01 11:20:00,5,67,0,16,1
201,11,78,Resine Grip 200ml,10,Handball,accessoire,S/M,1,1,0.05993727817053419,0,0,-0.8846554107621021,0.8060065314820494,EN_STOCK,1,-0.45425607222206,0,75.11,2025-01-03 00:03:00,5,63,0,14,1
202,12,27,Legging Compression,4,Running,vetement,L,1,1,-0.8952934796886594,0,0,0.14295213000331086,-1.3005265308600484,EN_STOCK,1,0.8712509318995738,1,71.82,2025-03-18 18:41:00,7,43,3,9,1
203,12,29,Ceinture Hydratation,4,Running,accessoire,Unique,1,1,-0.656485790223861,1,1,-0.6009382810512695,-1.2362049106358621,EN_STOCK,0,-0.8233846050154263,0,70.51,2024-01-11 10:16:00,7,15,0,16,1
204,12,10,Chaussures High-Top,2,Basketball,chaussure,39,1,0,-0.8952934796886594,0,0,1.5540937990063253,0.7899261264260028,EN_ARRIVAGE,1,-0.4206989328772085,0,31.88,2025-04-04 02:21:00,0,21,1,1,0
205,12,25,Chaussures Amorti Max,4,Running,chaussure,39,1,1,-0.4176781007590626,0,0,2.191569138750164,-0.8020339741226055,EN_STOCK,0,-0.8233846050154263,0,70.54,2024-01-28 03:21:00,7,18,1,1,1
206,12,31,Chaussettes Anti-ampoules,4,Running,vetement,XXL,1,1,-0.1788704112942642,1,1,-0.7587844838063124,0.09846870901600124,EN_STOCK,1,2.096086517986653,0,81.26,2024-01-26 12:36:00,7,16,3,19,1
207,12,27,Legging Compression,4,Running,vetement,M,1,1,0.05993727817053419,0,0,0.14295213000331086,-1.3005265308600484,EN_STOCK,1,2.096086517986653,0,75.04,2024-02-19 00:13:00,7,43,3,11,1
208,12,26,Montre GPS Sport,4,Running,accessoire,S/M,1,1,0.29874496763533254,0,0,2.3154098894647315,-1.1558028853556295,EN_ARRIVAGE,1,0.9551437802617025,0,76.44,2024-05-15 02:41:00,7,52,0,14,0
209,12,30,Veste Coupe-vent,4,Running,vetement,M,1,1,0.5375526571001309,1,1,0.7114014775455876,0.19495113935228053,EN_STOCK,1,1.1397080466583855,0,76.87,2024-05-17 18:03:00,7,78,3,11,1
210,12,26,Montre GPS Sport,4,Running,accessoire,L/XL,1,1,0.7763603465649294,1,1,2.3154098894647315,-1.1558028853556295,EN_ARRIVAGE,1,1.777293694210564,1,73.44,2024-07-17 16:26:00,7,52,0,10,0
211,12,61,Corde Battle Rope 12m,8,Fitness,equipement,Pro,1,0,-0.8952934796886594,0,0,0.33767986780722775,0.9828909870985614,EN_STOCK,0,-0.8233846050154263,0,41.82,2024-02-10 12:57:00,3,27,2,12,1
212,12,5,Gants Gardien Pro,1,Football,accessoire,L/XL,1,0,-0.8952934796886594,0,0,0.32532962900645795,-1.4452501763644674,EN_STOCK,0,-0.8233846050154263,0,38.71,2024-10-19 21:39:00,4,34,0,10,1
213,12,27,Legging Compression,4,Running,vetement,S,1,1,1.0151680360297277,1,1,0.14295213000331086,-1.3005265308600484,EN_STOCK,0,-0.8233846050154263,0,89.72,2024-08-04 02:43:00,7,43,3,13,1
214,12,29,Ceinture Hydratation,4,Running,accessoire,S/M,1,1,1.253975725494526,1,0,-0.6009382810512695,-1.2362049106358621,EN_STOCK,0,-0.8233846050154263,0,100.0,2024-02-04 02:24:00,7,15,0,14,1
215,12,29,Ceinture Hydratation,4,Running,accessoire,L/XL,1,1,1.4927834149593244,1,0,-0.6009382810512695,-1.2362049106358621,EN_STOCK,0,-0.8233846050154263,0,99.58,2025-02-06 22:39:00,7,15,0,10,1
216,12,26,Montre GPS Sport,4,Running,accessoire,S/M,1,1,1.7315911044241228,1,0,2.3154098894647315,-1.1558028853556295,EN_ARRIVAGE,1,1.760515124538138,0,86.5,2025-04-26 03:59:00,7,52,0,14,0
217,12,29,Ceinture Hydratation,4,Running,accessoire,L/XL,1,1,1.9703987938889211,1,0,-0.6009382810512695,-1.2362049106358621,EN_STOCK,0,-0.8233846050154263,0,100.0,2024-05-15 12:41:00,7,15,0,10,1
218,12,25,Chaussures Amorti Max,4,Running,chaussure,39,1,1,2.2092064833537197,0,0,2.191569138750164,-0.8020339741226055,EN_STOCK,0,-0.8233846050154263,0,79.03,2024-07-24 01:25:00,7,18,1,1,1
219,12,43,Maillot Respirant,6,Cyclisme,vetement,XS,1,0,-0.8952934796886594,0,0,-0.07173900750595961,-1.3648481510842345,EN_STOCK,0,-0.8233846050154263,0,40.46,2025-04-04 11:01:00,2,49,3,18,1
220,12,29,Ceinture Hydratation,4,Running,accessoire,S/M,1,1,2.448014172818518,1,0,-0.6009382810512695,-1.2362049106358621,EN_STOCK,0,-0.8233846050154263,0,100.0,2024-12-16 03:55:00,7,15,0,14,1
221,12,32,Lunettes Sport UV,4,Running,accessoire,S/M,1,1,2.6868218622833164,0,0,-0.44867506295958826,1.4653031387799578,EN_ARRIVAGE,1,2.02897223929695,1,77.69,2025-04-12 13:47:00,7,46,0,14,0
222,12,25,Chaussures Amorti Max,4,Running,chaussure,39,1,1,2.9256295517481146,0,0,2.191569138750164,-0.8020339741226055,EN_STOCK,1,1.4249437310896231,0,76.59,2024-09-25 18:01:00,7,18,1,1,1
223,12,25,Chaussures Amorti Max,4,Running,chaussure,39,1,1,3.164437241212913,0,0,2.191569138750164,-0.8020339741226055,EN_STOCK,0,-0.8233846050154263,0,79.56,2024-05-20 11:52:00,7,18,1,1,1
224,13,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Junior,1,1,-0.8952934796886594,1,1,-0.4040111856526951,0.8703281517062356,EN_ARRIVAGE,0,-0.8233846050154263,0,61.72,2025-03-21 15:37:00,0,1,2,8,0
225,13,11,Maillot Reversible,2,Basketball,vetement,M,1,1,-0.656485790223861,1,1,-0.1169104288731584,-0.8502751892907451,EN_STOCK,0,-0.8233846050154263,0,73.49,2024-07-16 01:10:00,0,50,3,11,1
226,13,28,Brassiere Running,4,Running,vetement,XXL,1,0,-0.8952934796886594,0,0,-0.5962012031550838,-0.7859535690665589,EN_STOCK,1,2.045750808969376,0,35.25,2024-01-11 21:00:00,7,11,3,19,1
227,13,11,Maillot Reversible,2,Basketball,vetement,XS,1,1,-0.4176781007590626,1,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,1,0.5692366777959104,0,86.24,2024-12-29 20:17:00,0,50,3,18,1
228,13,14,Panier Portable,2,Basketball,equipement,Standard,1,1,-0.1788704112942642,0,0,1.7970382225392747,0.4522376202490253,EN_STOCK,1,2.163200796676356,0,69.52,2024-10-26 03:00:00,0,54,2,15,1
229,13,13,Bandeau Elastique,2,Basketball,accessoire,S/M,1,1,0.05993727817053419,0,0,-0.9350714540857922,-1.6060542269249327,EN_STOCK,1,0.7034652351753163,0,81.84,2025-03-17 08:16:00,0,7,0,14,1
230,13,12,Short Respirant,2,Basketball,vetement,L,1,1,0.29874496763533254,0,0,-0.33143238502899375,-0.5125866831137675,EN_STOCK,0,-0.8233846050154263,0,85.65,2025-02-14 19:25:00,0,75,3,9,1
231,13,9,Ballon Indoor/Outdoor,2,Basketball,equipement,Pro,1,1,0.5375526571001309,1,0,-0.4040111856526951,0.8703281517062356,EN_ARRIVAGE,1,1.055815198296257,0,94.97,2025-01-12 01:37:00,0,1,2,12,0
232,13,74,Chaussures Indoor Pro,10,Handball,chaussure,43,1,0,-0.8952934796886594,0,0,1.2573497050809823,-0.319621822441209,EN_STOCK,1,1.5423937187966035,0,35.27,2024-08-31 21:22:00,5,23,1,5,1
233,13,11,Maillot Reversible,2,Basketball,vetement,L,1,1,0.7763603465649294,1,0,-0.1169104288731584,-0.8502751892907451,EN_STOCK,1,1.6598437065035836,0,99.71,2024-04-03 21:57:00,0,50,3,9,1
234,13,12,Short Respirant,2,Basketball,vetement,L,1,1,1.0151680360297277,0,0,-0.33143238502899375,-0.5125866831137675,EN_STOCK,1,0.6699080958304648,0,87.44,2024-08-25 03:30:00,0,75,3,9,1
